date,total_count,peak_count
2022-03-11,5255.0,507.0
2022-03-12,3924.0,390.0
2022-03-13,3601.0,370.0
2022-03-14,4490.0,453.0
2022-03-15,4405.0,458.0
2022-03-16,4684.0,499.0
2022-03-17,4787.0,504.0
2022-03-18,6388.0,631.0
2022-03-19,4482.0,402.0
2022-03-20,4676.0,511.0
2022-03-21,4545.0,465.0
2022-03-22,4538.0,476.0
2022-03-23,4800.0,470.0
2022-03-24,4396.0,439.0
2022-03-25,5742.0,559.0
2022-03-26,5822.0,597.0
2022-03-27,4345.0,450.0
2022-03-28,4359.0,429.0
2022-03-29,4499.0,465.0
2022-03-30,4843.0,485.0
2022-03-31,4991.0,465.0
2022-04-01,5678.0,530.0
2022-04-02,6139.0,591.0
2022-04-03,4585.0,431.0
2022-04-04,4996.0,518.0
2022-04-05,5150.0,498.0
2022-04-06,4939.0,471.0
2022-04-07,5242.0,492.0
2022-04-08,5670.0,484.0
2022-04-09,5903.0,579.0
2022-04-10,5396.0,514.0
2022-04-11,5285.0,523.0
2022-04-12,5294.0,544.0
2022-04-13,5533.0,552.0
2022-04-14,5475.0,523.0
2022-04-15,7056.0,654.0
2022-04-16,6186.0,586.0
2022-04-17,5341.0,495.0
2022-04-18,6143.0,626.0
2022-04-19,5674.0,546.0
2022-04-20,6901.0,637.0
2022-04-21,7066.0,625.0
2022-04-22,7939.0,701.0
2022-04-23,7552.0,679.0
2022-04-24,5478.0,521.0
2022-04-25,5592.0,532.0
2022-04-26,5310.0,514.0
2022-04-27,5454.0,516.0
2022-04-28,6210.0,540.0
2022-04-29,7274.0,660.0
2022-04-30,7386.0,713.0
2022-05-01,6898.0,648.0
2022-05-02,5829.0,567.0
2022-05-03,5820.0,554.0
2022-05-04,5570.0,540.0
2022-05-05,6956.0,637.0
2022-05-06,8074.0,712.0
2022-05-07,8198.0,683.0
2022-05-08,7026.0,642.0
2022-05-09,6081.0,577.0
2022-05-10,6550.0,580.0
2022-05-11,6941.0,607.0
2022-05-12,7698.0,703.0
2022-05-13,8999.0,704.0
2022-05-14,9452.0,782.0
2022-05-15,6659.0,586.0
2022-05-16,6459.0,612.0
2022-05-17,7113.0,651.0
2022-05-18,7347.0,679.0
2022-05-19,7520.0,673.0
2022-05-20,9426.0,746.0
